dataset,n,scenario,seed,arm,root_label,schedule_file_relative,raw_sha256,canonical_sha256,bytes,row_count,column_count,selected_exact_score,selected_iteration,guidance_mode,actual_pressure_weight,lns_seed
GermanOR,50,transfer_bottleneck,23,price_cal_w0p5,recourse_level1_price_cal_results_v3,GermanOR/n50/price_cal_w0p5/transfer_bottleneck/case_50_seed23/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,66e2790982e64ae6ee800584f2f2ef075ce259cbac6fc91bb8341ae350c7d29e,c94a3f44a457d2037c6844572641f636078598f1a5178dcf3d9771125d08124f,3838,50,16,,,,,
GermanOR,50,transfer_bottleneck,23,price_cal_w1,recourse_level1_price_cal_results_v3,GermanOR/n50/price_cal_w1/transfer_bottleneck/case_50_seed23/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,66e2790982e64ae6ee800584f2f2ef075ce259cbac6fc91bb8341ae350c7d29e,c94a3f44a457d2037c6844572641f636078598f1a5178dcf3d9771125d08124f,3838,50,16,,,,,
GermanOR,50,transfer_bottleneck,23,price_cal_w2,recourse_level1_price_cal_results_v3,GermanOR/n50/price_cal_w2/transfer_bottleneck/case_50_seed23/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,66e2790982e64ae6ee800584f2f2ef075ce259cbac6fc91bb8341ae350c7d29e,c94a3f44a457d2037c6844572641f636078598f1a5178dcf3d9771125d08124f,3838,50,16,,,,,
GermanOR,50,transfer_bottleneck,29,price_cal_w0,recourse_level1_price_cal_results_v3,GermanOR/n50/price_cal_w0/transfer_bottleneck/case_50_seed29/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,98e75156b031c9e472551eb02660f6f198e695e1a4949700fa9bca3885d59021,7ee3fdda3655518938213078d9c49c8afc1e525f12041cb6b4b105cec78aa8f7,3819,49,16,,,,,
GermanOR,50,transfer_bottleneck,29,price_cal_w0p25,recourse_level1_price_cal_results_v3,GermanOR/n50/price_cal_w0p25/transfer_bottleneck/case_50_seed29/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,98e75156b031c9e472551eb02660f6f198e695e1a4949700fa9bca3885d59021,7ee3fdda3655518938213078d9c49c8afc1e525f12041cb6b4b105cec78aa8f7,3819,49,16,,,,,
GermanOR,50,transfer_bottleneck,29,price_cal_w0p5,recourse_level1_price_cal_results_v3,GermanOR/n50/price_cal_w0p5/transfer_bottleneck/case_50_seed29/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,98e75156b031c9e472551eb02660f6f198e695e1a4949700fa9bca3885d59021,7ee3fdda3655518938213078d9c49c8afc1e525f12041cb6b4b105cec78aa8f7,3819,49,16,,,,,
GermanOR,50,transfer_bottleneck,29,price_cal_w1,recourse_level1_price_cal_results_v3,GermanOR/n50/price_cal_w1/transfer_bottleneck/case_50_seed29/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,98e75156b031c9e472551eb02660f6f198e695e1a4949700fa9bca3885d59021,7ee3fdda3655518938213078d9c49c8afc1e525f12041cb6b4b105cec78aa8f7,3819,49,16,,,,,
GermanOR,50,transfer_bottleneck,29,price_cal_w2,recourse_level1_price_cal_results_v3,GermanOR/n50/price_cal_w2/transfer_bottleneck/case_50_seed29/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,98e75156b031c9e472551eb02660f6f198e695e1a4949700fa9bca3885d59021,7ee3fdda3655518938213078d9c49c8afc1e525f12041cb6b4b105cec78aa8f7,3819,49,16,,,,,
GermanOR,50,transfer_bottleneck,31,price_cal_w0,recourse_level1_price_cal_results_v3,GermanOR/n50/price_cal_w0/transfer_bottleneck/case_50_seed31/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,892da1b52b084cd913c02a1459cc40d67495e8f2a3c92e7e3f05b7490feb2e0b,db16908014122694c5e94dc09b14e357d0a45dea641296468b3fb28fa2001fba,3773,49,16,,,,,
GermanOR,50,transfer_bottleneck,31,price_cal_w0p25,recourse_level1_price_cal_results_v3,GermanOR/n50/price_cal_w0p25/transfer_bottleneck/case_50_seed31/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,892da1b52b084cd913c02a1459cc40d67495e8f2a3c92e7e3f05b7490feb2e0b,db16908014122694c5e94dc09b14e357d0a45dea641296468b3fb28fa2001fba,3773,49,16,,,,,
GermanOR,50,transfer_bottleneck,31,price_cal_w0p5,recourse_level1_price_cal_results_v3,GermanOR/n50/price_cal_w0p5/transfer_bottleneck/case_50_seed31/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,892da1b52b084cd913c02a1459cc40d67495e8f2a3c92e7e3f05b7490feb2e0b,db16908014122694c5e94dc09b14e357d0a45dea641296468b3fb28fa2001fba,3773,49,16,,,,,
GermanOR,50,transfer_bottleneck,31,price_cal_w1,recourse_level1_price_cal_results_v3,GermanOR/n50/price_cal_w1/transfer_bottleneck/case_50_seed31/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,892da1b52b084cd913c02a1459cc40d67495e8f2a3c92e7e3f05b7490feb2e0b,db16908014122694c5e94dc09b14e357d0a45dea641296468b3fb28fa2001fba,3773,49,16,,,,,
GermanOR,50,transfer_bottleneck,31,price_cal_w2,recourse_level1_price_cal_results_v3,GermanOR/n50/price_cal_w2/transfer_bottleneck/case_50_seed31/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,892da1b52b084cd913c02a1459cc40d67495e8f2a3c92e7e3f05b7490feb2e0b,db16908014122694c5e94dc09b14e357d0a45dea641296468b3fb28fa2001fba,3773,49,16,,,,,
GermanOR,50,transfer_bottleneck,37,price_cal_w0,recourse_level1_price_cal_results_v3,GermanOR/n50/price_cal_w0/transfer_bottleneck/case_50_seed37/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,083007d6e9ccf84946f194ae9411c6650987502ac4e540ba6dbd682624e01df4,5b3dd4731ebaf8cd9d7445f01cf057abdde564d6345c49c842c25c118bbc30ad,3694,48,16,,,,,
GermanOR,50,transfer_bottleneck,37,price_cal_w0p25,recourse_level1_price_cal_results_v3,GermanOR/n50/price_cal_w0p25/transfer_bottleneck/case_50_seed37/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,083007d6e9ccf84946f194ae9411c6650987502ac4e540ba6dbd682624e01df4,5b3dd4731ebaf8cd9d7445f01cf057abdde564d6345c49c842c25c118bbc30ad,3694,48,16,,,,,
GermanOR,50,transfer_bottleneck,37,price_cal_w0p5,recourse_level1_price_cal_results_v3,GermanOR/n50/price_cal_w0p5/transfer_bottleneck/case_50_seed37/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,083007d6e9ccf84946f194ae9411c6650987502ac4e540ba6dbd682624e01df4,5b3dd4731ebaf8cd9d7445f01cf057abdde564d6345c49c842c25c118bbc30ad,3694,48,16,,,,,
GermanOR,50,transfer_bottleneck,37,price_cal_w1,recourse_level1_price_cal_results_v3,GermanOR/n50/price_cal_w1/transfer_bottleneck/case_50_seed37/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,083007d6e9ccf84946f194ae9411c6650987502ac4e540ba6dbd682624e01df4,5b3dd4731ebaf8cd9d7445f01cf057abdde564d6345c49c842c25c118bbc30ad,3694,48,16,,,,,
GermanOR,50,transfer_bottleneck,37,price_cal_w2,recourse_level1_price_cal_results_v3,GermanOR/n50/price_cal_w2/transfer_bottleneck/case_50_seed37/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,083007d6e9ccf84946f194ae9411c6650987502ac4e540ba6dbd682624e01df4,5b3dd4731ebaf8cd9d7445f01cf057abdde564d6345c49c842c25c118bbc30ad,3694,48,16,,,,,
GermanOR,50,transfer_bottleneck,41,price_cal_w0,recourse_level1_price_cal_results_v3,GermanOR/n50/price_cal_w0/transfer_bottleneck/case_50_seed41/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,59a35408a4fba218959e85e04ff095f11aa926480d2305f7f7e9beeb8e92dd5c,18ca9996450100927041efb572490a13f3cf5071ef8b1d650f06c783bb966ebd,3905,50,16,,,,,
GermanOR,50,transfer_bottleneck,41,price_cal_w0p25,recourse_level1_price_cal_results_v3,GermanOR/n50/price_cal_w0p25/transfer_bottleneck/case_50_seed41/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,59a35408a4fba218959e85e04ff095f11aa926480d2305f7f7e9beeb8e92dd5c,18ca9996450100927041efb572490a13f3cf5071ef8b1d650f06c783bb966ebd,3905,50,16,,,,,
GermanOR,50,transfer_bottleneck,41,price_cal_w0p5,recourse_level1_price_cal_results_v3,GermanOR/n50/price_cal_w0p5/transfer_bottleneck/case_50_seed41/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,59a35408a4fba218959e85e04ff095f11aa926480d2305f7f7e9beeb8e92dd5c,18ca9996450100927041efb572490a13f3cf5071ef8b1d650f06c783bb966ebd,3905,50,16,,,,,
GermanOR,50,transfer_bottleneck,41,price_cal_w1,recourse_level1_price_cal_results_v3,GermanOR/n50/price_cal_w1/transfer_bottleneck/case_50_seed41/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,59a35408a4fba218959e85e04ff095f11aa926480d2305f7f7e9beeb8e92dd5c,18ca9996450100927041efb572490a13f3cf5071ef8b1d650f06c783bb966ebd,3905,50,16,,,,,
GermanOR,50,transfer_bottleneck,41,price_cal_w2,recourse_level1_price_cal_results_v3,GermanOR/n50/price_cal_w2/transfer_bottleneck/case_50_seed41/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,59a35408a4fba218959e85e04ff095f11aa926480d2305f7f7e9beeb8e92dd5c,18ca9996450100927041efb572490a13f3cf5071ef8b1d650f06c783bb966ebd,3905,50,16,,,,,
GermanOR,50,transfer_bottleneck,43,price_cal_w0,recourse_level1_price_cal_results_v3,GermanOR/n50/price_cal_w0/transfer_bottleneck/case_50_seed43/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,294d25ea27f88f2aeca1f97e818c73e018df1f28ef66e96ee3f83cb98a397533,cbc69148c0a36afa4ed6bc3da743e8d067084ec2790d0b042c0e10007ffee0e1,3914,50,16,,,,,
GermanOR,50,transfer_bottleneck,43,price_cal_w0p25,recourse_level1_price_cal_results_v3,GermanOR/n50/price_cal_w0p25/transfer_bottleneck/case_50_seed43/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,294d25ea27f88f2aeca1f97e818c73e018df1f28ef66e96ee3f83cb98a397533,cbc69148c0a36afa4ed6bc3da743e8d067084ec2790d0b042c0e10007ffee0e1,3914,50,16,,,,,
GermanOR,50,transfer_bottleneck,43,price_cal_w0p5,recourse_level1_price_cal_results_v3,GermanOR/n50/price_cal_w0p5/transfer_bottleneck/case_50_seed43/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,294d25ea27f88f2aeca1f97e818c73e018df1f28ef66e96ee3f83cb98a397533,cbc69148c0a36afa4ed6bc3da743e8d067084ec2790d0b042c0e10007ffee0e1,3914,50,16,,,,,
GermanOR,50,transfer_bottleneck,43,price_cal_w1,recourse_level1_price_cal_results_v3,GermanOR/n50/price_cal_w1/transfer_bottleneck/case_50_seed43/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,294d25ea27f88f2aeca1f97e818c73e018df1f28ef66e96ee3f83cb98a397533,cbc69148c0a36afa4ed6bc3da743e8d067084ec2790d0b042c0e10007ffee0e1,3914,50,16,,,,,
GermanOR,50,transfer_bottleneck,43,price_cal_w2,recourse_level1_price_cal_results_v3,GermanOR/n50/price_cal_w2/transfer_bottleneck/case_50_seed43/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,294d25ea27f88f2aeca1f97e818c73e018df1f28ef66e96ee3f83cb98a397533,cbc69148c0a36afa4ed6bc3da743e8d067084ec2790d0b042c0e10007ffee0e1,3914,50,16,,,,,
GermanOR,50,transfer_bottleneck,47,price_cal_w0,recourse_level1_price_cal_results_v3,GermanOR/n50/price_cal_w0/transfer_bottleneck/case_50_seed47/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,bc6c04711528bcf5e00a1f4335008e9d61f8f5aa7bc8e5f18e7daa8e8e4c6695,3389dd68c13ea79efd831d65836739270cfa995462aa51deb23cc574e10a3c69,3634,47,16,,,,,
GermanOR,50,transfer_bottleneck,47,price_cal_w0p25,recourse_level1_price_cal_results_v3,GermanOR/n50/price_cal_w0p25/transfer_bottleneck/case_50_seed47/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,bc6c04711528bcf5e00a1f4335008e9d61f8f5aa7bc8e5f18e7daa8e8e4c6695,3389dd68c13ea79efd831d65836739270cfa995462aa51deb23cc574e10a3c69,3634,47,16,,,,,
GermanOR,50,transfer_bottleneck,47,price_cal_w0p5,recourse_level1_price_cal_results_v3,GermanOR/n50/price_cal_w0p5/transfer_bottleneck/case_50_seed47/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,bc6c04711528bcf5e00a1f4335008e9d61f8f5aa7bc8e5f18e7daa8e8e4c6695,3389dd68c13ea79efd831d65836739270cfa995462aa51deb23cc574e10a3c69,3634,47,16,,,,,
GermanOR,50,transfer_bottleneck,47,price_cal_w1,recourse_level1_price_cal_results_v3,GermanOR/n50/price_cal_w1/transfer_bottleneck/case_50_seed47/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,bc6c04711528bcf5e00a1f4335008e9d61f8f5aa7bc8e5f18e7daa8e8e4c6695,3389dd68c13ea79efd831d65836739270cfa995462aa51deb23cc574e10a3c69,3634,47,16,,,,,
GermanOR,50,transfer_bottleneck,47,price_cal_w2,recourse_level1_price_cal_results_v3,GermanOR/n50/price_cal_w2/transfer_bottleneck/case_50_seed47/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,bc6c04711528bcf5e00a1f4335008e9d61f8f5aa7bc8e5f18e7daa8e8e4c6695,3389dd68c13ea79efd831d65836739270cfa995462aa51deb23cc574e10a3c69,3634,47,16,,,,,
GermanOR,70,nominal,7,price_cal_w0,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w0/nominal/case_70_seed7/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,4b7a33caa50aaf9816c1ca5b9820babc3b495e1e5070bc8e0d7c35fdec0e1c0a,c82c1389db034c3cfa28bac9bbeabe7c7c2c66c1c66d3db0d9cc1612ee1f04fa,4957,64,16,,,,,
GermanOR,70,nominal,7,price_cal_w0p25,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w0p25/nominal/case_70_seed7/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,4b7a33caa50aaf9816c1ca5b9820babc3b495e1e5070bc8e0d7c35fdec0e1c0a,c82c1389db034c3cfa28bac9bbeabe7c7c2c66c1c66d3db0d9cc1612ee1f04fa,4957,64,16,,,,,
GermanOR,70,nominal,7,price_cal_w0p5,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w0p5/nominal/case_70_seed7/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,4b7a33caa50aaf9816c1ca5b9820babc3b495e1e5070bc8e0d7c35fdec0e1c0a,c82c1389db034c3cfa28bac9bbeabe7c7c2c66c1c66d3db0d9cc1612ee1f04fa,4957,64,16,,,,,
GermanOR,70,nominal,7,price_cal_w1,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w1/nominal/case_70_seed7/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,4b7a33caa50aaf9816c1ca5b9820babc3b495e1e5070bc8e0d7c35fdec0e1c0a,c82c1389db034c3cfa28bac9bbeabe7c7c2c66c1c66d3db0d9cc1612ee1f04fa,4957,64,16,,,,,
GermanOR,70,nominal,7,price_cal_w2,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w2/nominal/case_70_seed7/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,4b7a33caa50aaf9816c1ca5b9820babc3b495e1e5070bc8e0d7c35fdec0e1c0a,c82c1389db034c3cfa28bac9bbeabe7c7c2c66c1c66d3db0d9cc1612ee1f04fa,4957,64,16,,,,,
GermanOR,70,nominal,11,price_cal_w0,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w0/nominal/case_70_seed11/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,a1ea5e43064ee4ba9138632a049a9ab7b0ec02d85c0adb7efe9cadcb69f89dba,05d512e07d51799a8df454606b8e2795592009d523eba07c84bd13fe8b7eaa9c,5020,66,16,,,,,
GermanOR,70,nominal,11,price_cal_w0p25,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w0p25/nominal/case_70_seed11/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,a1ea5e43064ee4ba9138632a049a9ab7b0ec02d85c0adb7efe9cadcb69f89dba,05d512e07d51799a8df454606b8e2795592009d523eba07c84bd13fe8b7eaa9c,5020,66,16,,,,,
GermanOR,70,nominal,11,price_cal_w0p5,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w0p5/nominal/case_70_seed11/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,a1ea5e43064ee4ba9138632a049a9ab7b0ec02d85c0adb7efe9cadcb69f89dba,05d512e07d51799a8df454606b8e2795592009d523eba07c84bd13fe8b7eaa9c,5020,66,16,,,,,
GermanOR,70,nominal,11,price_cal_w1,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w1/nominal/case_70_seed11/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,a1ea5e43064ee4ba9138632a049a9ab7b0ec02d85c0adb7efe9cadcb69f89dba,05d512e07d51799a8df454606b8e2795592009d523eba07c84bd13fe8b7eaa9c,5020,66,16,,,,,
GermanOR,70,nominal,11,price_cal_w2,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w2/nominal/case_70_seed11/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,a1ea5e43064ee4ba9138632a049a9ab7b0ec02d85c0adb7efe9cadcb69f89dba,05d512e07d51799a8df454606b8e2795592009d523eba07c84bd13fe8b7eaa9c,5020,66,16,,,,,
GermanOR,70,nominal,19,price_cal_w0,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w0/nominal/case_70_seed19/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,fe2e715e4e6ab12e8fd29c054c67b47e21302663187dc36deed4037ab343aa7e,b3bd422d1b995cf44ca3c82164184373960ad5f86aa5bc6fd1db213255dd1154,5128,66,16,,,,,
GermanOR,70,nominal,19,price_cal_w0p25,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w0p25/nominal/case_70_seed19/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,fe2e715e4e6ab12e8fd29c054c67b47e21302663187dc36deed4037ab343aa7e,b3bd422d1b995cf44ca3c82164184373960ad5f86aa5bc6fd1db213255dd1154,5128,66,16,,,,,
GermanOR,70,nominal,19,price_cal_w0p5,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w0p5/nominal/case_70_seed19/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,fe2e715e4e6ab12e8fd29c054c67b47e21302663187dc36deed4037ab343aa7e,b3bd422d1b995cf44ca3c82164184373960ad5f86aa5bc6fd1db213255dd1154,5128,66,16,,,,,
GermanOR,70,nominal,19,price_cal_w1,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w1/nominal/case_70_seed19/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,fe2e715e4e6ab12e8fd29c054c67b47e21302663187dc36deed4037ab343aa7e,b3bd422d1b995cf44ca3c82164184373960ad5f86aa5bc6fd1db213255dd1154,5128,66,16,,,,,
GermanOR,70,nominal,19,price_cal_w2,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w2/nominal/case_70_seed19/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,fe2e715e4e6ab12e8fd29c054c67b47e21302663187dc36deed4037ab343aa7e,b3bd422d1b995cf44ca3c82164184373960ad5f86aa5bc6fd1db213255dd1154,5128,66,16,,,,,
GermanOR,70,nominal,23,price_cal_w0,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w0/nominal/case_70_seed23/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,5648df9d2bd37562d5dfff68f1616d8292415ddde3560dfd8c6c9278c063d6e4,fb3df3315fa1d6a3f99e89f144ea67ae89d2c12abdb0262962970e3446b0ac74,4817,63,16,,,,,
GermanOR,70,nominal,23,price_cal_w0p25,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w0p25/nominal/case_70_seed23/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,5648df9d2bd37562d5dfff68f1616d8292415ddde3560dfd8c6c9278c063d6e4,fb3df3315fa1d6a3f99e89f144ea67ae89d2c12abdb0262962970e3446b0ac74,4817,63,16,,,,,
GermanOR,70,nominal,23,price_cal_w0p5,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w0p5/nominal/case_70_seed23/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,5648df9d2bd37562d5dfff68f1616d8292415ddde3560dfd8c6c9278c063d6e4,fb3df3315fa1d6a3f99e89f144ea67ae89d2c12abdb0262962970e3446b0ac74,4817,63,16,,,,,
GermanOR,70,nominal,23,price_cal_w1,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w1/nominal/case_70_seed23/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,5648df9d2bd37562d5dfff68f1616d8292415ddde3560dfd8c6c9278c063d6e4,fb3df3315fa1d6a3f99e89f144ea67ae89d2c12abdb0262962970e3446b0ac74,4817,63,16,,,,,
GermanOR,70,nominal,23,price_cal_w2,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w2/nominal/case_70_seed23/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,5648df9d2bd37562d5dfff68f1616d8292415ddde3560dfd8c6c9278c063d6e4,fb3df3315fa1d6a3f99e89f144ea67ae89d2c12abdb0262962970e3446b0ac74,4817,63,16,,,,,
GermanOR,70,nominal,29,price_cal_w0,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w0/nominal/case_70_seed29/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,f17d245ebd7bb8fdf23df452398cbb6ca77bac3ddb74e89394788a576d9347cf,9454539d15b0059319f4ae5ad76ff54c3f2e57d9611450e27991b54b8da09cbc,5123,66,16,,,,,
GermanOR,70,nominal,29,price_cal_w0p25,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w0p25/nominal/case_70_seed29/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,f17d245ebd7bb8fdf23df452398cbb6ca77bac3ddb74e89394788a576d9347cf,9454539d15b0059319f4ae5ad76ff54c3f2e57d9611450e27991b54b8da09cbc,5123,66,16,,,,,
GermanOR,70,nominal,29,price_cal_w0p5,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w0p5/nominal/case_70_seed29/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,f17d245ebd7bb8fdf23df452398cbb6ca77bac3ddb74e89394788a576d9347cf,9454539d15b0059319f4ae5ad76ff54c3f2e57d9611450e27991b54b8da09cbc,5123,66,16,,,,,
GermanOR,70,nominal,29,price_cal_w1,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w1/nominal/case_70_seed29/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,f17d245ebd7bb8fdf23df452398cbb6ca77bac3ddb74e89394788a576d9347cf,9454539d15b0059319f4ae5ad76ff54c3f2e57d9611450e27991b54b8da09cbc,5123,66,16,,,,,
GermanOR,70,nominal,29,price_cal_w2,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w2/nominal/case_70_seed29/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,f17d245ebd7bb8fdf23df452398cbb6ca77bac3ddb74e89394788a576d9347cf,9454539d15b0059319f4ae5ad76ff54c3f2e57d9611450e27991b54b8da09cbc,5123,66,16,,,,,
GermanOR,70,nominal,31,price_cal_w0,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w0/nominal/case_70_seed31/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,c9f61ffe262057f6b55393be8709541d470b20688067ad5b12b9a31ece5fb285,1467b0c7e5a8b6a3d973ad799c636da9b1405af9fadf5e3c67d002ba9d254897,5030,65,16,,,,,
GermanOR,70,nominal,31,price_cal_w0p25,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w0p25/nominal/case_70_seed31/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,c9f61ffe262057f6b55393be8709541d470b20688067ad5b12b9a31ece5fb285,1467b0c7e5a8b6a3d973ad799c636da9b1405af9fadf5e3c67d002ba9d254897,5030,65,16,,,,,
GermanOR,70,nominal,31,price_cal_w0p5,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w0p5/nominal/case_70_seed31/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,c9f61ffe262057f6b55393be8709541d470b20688067ad5b12b9a31ece5fb285,1467b0c7e5a8b6a3d973ad799c636da9b1405af9fadf5e3c67d002ba9d254897,5030,65,16,,,,,
GermanOR,70,nominal,31,price_cal_w1,recourse_level1_price_cal_results_v3,GermanOR/n70/price_cal_w1/nominal/case_70_seed31/06_downstream_aggressive_spiral_pr_glns/spiral_pr_glns_schedule.csv,c9f61ffe262057f6b55393be8709541d470b20688067ad5b12b9a31ece5fb285,1467b0c7e5a8b6a3d973ad799c636da9b1405af9fadf5e3c67d002ba9d254897,5030,65,16,,,,,
